cluster	gene
cluster:32781	366333
cluster:32781	84553
cluster:32781	76132
cluster:32785	84679
cluster:32785	236727
cluster:32787	84686
cluster:32787	217124
cluster:32787	84687
cluster:32789	304579
cluster:32789	100756
cluster:32789	84749
cluster:32790	171167
cluster:32790	84750
cluster:32790	497619
cluster:32791	54151
cluster:32791	100362155
cluster:32791	50626
cluster:32792	84787
cluster:32792	232811
cluster:32792	308345
cluster:32794	71989
cluster:32794	84881
cluster:32794	315550
cluster:32795	316091
cluster:32795	215494
cluster:32795	84892
cluster:32796	84899
cluster:32796	290501
cluster:32796	70551
cluster:32798	233060
cluster:32798	84911
cluster:32798	246264
cluster:32799	80228
cluster:32799	269717
cluster:32799	304592
cluster:32802	297942
cluster:32802	66625
cluster:32802	25957
cluster:32816	214932
cluster:32816	27440
cluster:32816	312680
cluster:32819	360715
cluster:32819	91653
cluster:32819	117606
cluster:32904	79830
cluster:32904	313604
cluster:32904	68310
cluster:32919	23200
cluster:32919	76295
cluster:32919	361929
cluster:32936	309140
cluster:32936	353242
cluster:32936	219927
cluster:32963	680282
cluster:32963	331532
cluster:32963	340543
cluster:33129	57156
cluster:33129	314332
cluster:33129	217733
cluster:33158	242083
cluster:33158	151742
cluster:33158	310506
cluster:33161	100526740
cluster:33161	304278
cluster:33161	71799
cluster:33167	253558
cluster:33167	362702
cluster:33167	225010
cluster:33184	301711
cluster:33184	339291
cluster:33184	240131
cluster:33228	364386
cluster:33228	55072
cluster:33228	268749
cluster:33303	12748
cluster:33303	365842
cluster:33303	1196
cluster:33332	217262
cluster:33332	287788
cluster:33332	10350
cluster:33431	233824
cluster:33431	91949
cluster:33431	293456
cluster:33436	308763
cluster:33436	269952
cluster:33436	390637
cluster:33447	402055
cluster:33447	70118
cluster:33447	288717
cluster:33470	89876
cluster:33470	320214
cluster:33470	303920
cluster:33472	302333
cluster:33472	117154
cluster:33472	93837
cluster:33473	76306
cluster:33473	116843
cluster:33473	309570
cluster:33474	90480
cluster:33474	288916
cluster:33474	102060
cluster:33475	226594
cluster:33475	92241
cluster:33475	360872
cluster:33482	93986
cluster:33482	500037
cluster:33483	85271
cluster:33483	22786
cluster:33483	22917
cluster:33552	215085
cluster:33552	502421
cluster:33552	222553
cluster:33586	128853
cluster:33586	362238
cluster:33586	252864
cluster:33597	218194
cluster:33597	221692
cluster:33597	306844
cluster:33615	362278
cluster:33615	387521
cluster:33615	407243
cluster:33641	266774
cluster:33641	146434
cluster:33641	71063
cluster:33650	75388
cluster:33650	100911373
cluster:33650	66037
cluster:33753	304733
cluster:33783	364983
cluster:33783	57484
cluster:33783	330812
cluster:33799	90199
cluster:33799	277343
cluster:33799	685170
cluster:33836	297504
cluster:33836	9695
cluster:33836	192193
cluster:33850	382427
cluster:33850	314847
cluster:33850	144453
cluster:33907	7837
cluster:33907	554172
cluster:33907	69675
cluster:33954	295071
cluster:33954	435732
cluster:34027	214105
cluster:34027	11063
cluster:34027	689918
cluster:34076	363229
cluster:34076	57181
cluster:34076	227059
cluster:34130	117589
cluster:34130	365277
cluster:34130	140460
cluster:34134	140780
cluster:34134	498333
cluster:34134	55589
cluster:34137	109267
cluster:34137	304401
cluster:34137	136853
cluster:34139	11083
cluster:34139	23856
cluster:34139	362286
cluster:34248	140792
cluster:34248	81035
cluster:34248	361289
cluster:34254	286972
cluster:34254	72351
cluster:34254	375743
cluster:34290	270110
cluster:34290	679357
cluster:34290	359948
cluster:34298	91445
cluster:34298	360967
cluster:34298	193670
cluster:34300	55727
cluster:34300	238386
cluster:34300	362772
cluster:34313	268721
cluster:34313	23053
cluster:34313	361004
cluster:34317	253260
cluster:34317	310131
cluster:34317	78757
cluster:34318	151473
cluster:34318	71781
cluster:34318	316578
cluster:34364	360539
cluster:34364	67473
cluster:34364	55244
cluster:34378	268822
cluster:34378	203054
cluster:34378	362943
cluster:34495	79065
cluster:34495	245860
cluster:34495	363254
cluster:34521	54532
cluster:34521	99526
cluster:34523	74570
cluster:34523	498160
cluster:34523	7586
cluster:34525	113402
cluster:34525	106489
cluster:34525	292305
cluster:34526	107035
cluster:34526	307390
cluster:34534	299920
cluster:34534	23639
cluster:34534	54562
cluster:34562	217995
cluster:34562	361262
cluster:34562	55127
cluster:34582	544971
cluster:34582	55814
cluster:34602	91647
cluster:34602	246782
cluster:34602	303190
cluster:34616	283383
cluster:34616	689257
cluster:34616	243277
cluster:34623	685664
cluster:34623	105000
cluster:34623	83544
cluster:34653	67493
cluster:34653	79066
cluster:34661	108837
cluster:34661	25998
cluster:34661	315858
cluster:34675	738
cluster:34675	68505
cluster:34675	100361915
cluster:34695	101148
cluster:34695	500034
cluster:34695	154743
cluster:34700	287556
cluster:34700	246104
cluster:34700	162494
cluster:34701	100909401
cluster:34701	100504156
cluster:34701	90050
cluster:34701	299265
cluster:34702	315463
cluster:34702	69773
cluster:34702	90580
cluster:34705	216438
cluster:34705	679272
cluster:34705	92979
cluster:34706	113174
cluster:34706	78935
cluster:34706	691143
cluster:34707	113730
cluster:34707	546648
cluster:34707	300150
cluster:34708	310880
cluster:34708	71643
cluster:34708	55345
cluster:34709	365528
cluster:34709	135644
cluster:34709	195359
cluster:34710	244281
cluster:34710	23026
cluster:34713	137735
cluster:34713	223513
cluster:34713	286965
cluster:34714	361775
cluster:34714	142940
cluster:34714	72133
cluster:34715	304289
cluster:34715	231871
cluster:34715	221955
cluster:34718	277854
cluster:34718	305464
cluster:34718	9681
cluster:34730	303280
cluster:34730	72503
cluster:34730	9703
cluster:34780	2528
cluster:34786	8030
cluster:34786	691155
cluster:34786	76551
cluster:34797	105651
cluster:34797	90673
cluster:34797	691447
cluster:34805	217449
cluster:34805	51112
cluster:34805	314013
cluster:34825	166793
cluster:34825	305428
cluster:34825	75079
cluster:34835	92714
cluster:34835	215705
cluster:34835	366001
cluster:34917	287657
cluster:34917	440435
cluster:34917	217143
cluster:34920	52024
cluster:34920	118932
cluster:34920	294093
cluster:34921	295263
cluster:34921	126626
cluster:34921	213054
cluster:34922	245308
cluster:34922	288045
cluster:34922	131540
cluster:34923	296968
cluster:34923	74354
cluster:34923	136332
cluster:34925	147948
cluster:34926	311328
cluster:34926	55177
cluster:34926	67809
cluster:34935	84437
cluster:34935	78100
cluster:34935	500941
cluster:34938	126133
cluster:34938	69748
cluster:34938	361571
cluster:34940	316327
cluster:34940	214855
cluster:34940	10865
cluster:34954	366102
cluster:34954	390151
cluster:34954	258587
cluster:34954	295781
cluster:34954	295786
cluster:34961	293609
cluster:34961	293600
cluster:34961	293595
cluster:34961	18361
cluster:34980	244421
cluster:34980	91694
cluster:34980	306505
cluster:34981	108654
cluster:34981	307343
cluster:34981	125228
cluster:34983	102549710
cluster:34983	231004
cluster:34983	148398
cluster:34984	305477
cluster:34984	75219
cluster:34984	150290
cluster:34988	303596
cluster:34988	632687
cluster:34988	162333
cluster:34989	680671
cluster:34989	169792
cluster:34989	226075
cluster:34991	361920
cluster:34991	229096
cluster:34991	253943
cluster:34992	688298
cluster:34992	339230
cluster:34992	67291
cluster:34993	652928
cluster:34993	75710
cluster:34993	10137
cluster:34996	162282
cluster:34996	382543
cluster:34999	75234
cluster:34999	127544
cluster:35002	93082
cluster:35002	214854
cluster:35002	316326
cluster:35064	362012
cluster:35064	85369
cluster:35064	229707
cluster:35065	300836
cluster:35065	235493
cluster:35065	56204
cluster:35066	309772
cluster:35066	215031
cluster:35066	245806
cluster:35098	319822
cluster:35098	114826
cluster:35098	287525
cluster:35106	100910427
cluster:35106	72650
cluster:35106	498179
cluster:35106	91574
cluster:35136	2909
cluster:35136	306400
cluster:35136	232906
cluster:35210	9667
cluster:35210	224902
cluster:35210	301126
cluster:35217	226525
cluster:35217	9462
cluster:35221	80821
cluster:35221	305816
cluster:35221	114874
cluster:35234	213350
cluster:35234	347862
cluster:35234	100911365
cluster:35234	309110
cluster:35238	312257
cluster:35238	27147
cluster:35238	209773
cluster:35239	387921
cluster:35239	310416
cluster:35239	212114
cluster:35243	313554
cluster:35243	22887
cluster:35243	230700
cluster:35244	21906
cluster:35244	305427
cluster:35244	133060
cluster:35248	296708
cluster:35248	169611
cluster:35248	241327
cluster:35249	243911
cluster:35249	100359836
cluster:35249	84063
cluster:35252	286826
cluster:35252	72568
cluster:35252	689523
cluster:35254	228859
cluster:35254	311617
cluster:35254	128486
cluster:35257	311013
cluster:35257	271970
cluster:35257	79642
cluster:35258	100911757
cluster:35258	128553
cluster:35258	228911
cluster:35259	283518
cluster:35259	328424
cluster:35259	305947
cluster:35262	499630
cluster:35262	329659
cluster:35262	285315
cluster:35268	55095
cluster:35268	308473
cluster:35268	233033
cluster:35272	126526
cluster:35272	292739
cluster:35272	66367
cluster:35275	74165
cluster:35275	363083
cluster:35276	77446
cluster:35276	57493
cluster:35276	689710
cluster:35278	291926
cluster:35278	91807
cluster:35278	213435
cluster:35279	230594
cluster:35279	313481
cluster:35279	23318
cluster:35284	124857
cluster:35284	287631
cluster:35284	278507
cluster:35303	80789
cluster:35303	109077
cluster:35303	309200
cluster:35305	316731
cluster:35305	64863
cluster:35305	76781
cluster:35306	319582
cluster:35306	57604
cluster:35306	306504
cluster:35308	171291
cluster:35308	319991
cluster:35308	221458
cluster:35309	320234
cluster:35309	306238
cluster:35309	285331
cluster:35310	115123
cluster:35310	364878
cluster:35310	320253
cluster:35313	209334
cluster:35313	298884
cluster:35313	348654
cluster:35315	75216
cluster:35315	145508
cluster:35317	213556
cluster:35317	130271
cluster:35317	313866
cluster:35319	199953
cluster:35319	230917
cluster:35319	691426
cluster:35321	234776
cluster:35321	23300
cluster:35321	315037
cluster:35328	376940
cluster:35328	78751
cluster:35328	311415
cluster:35330	76223
cluster:35330	340351
cluster:35330	500076
cluster:35333	308598
cluster:35333	246694
cluster:35333	11234
cluster:35335	115992
cluster:35335	365022
cluster:35335	68718
cluster:35347	361149
cluster:35347	654824
cluster:35347	353322
cluster:35357	280621
cluster:35357	499113
cluster:35357	348303
cluster:35359	360673
cluster:35359	146705
cluster:35359	78777
cluster:35360	194388
cluster:35360	200424
cluster:35360	680576
cluster:35364	365213
cluster:35364	378430
cluster:35367	70574
cluster:35367	314855
cluster:35367	1368
cluster:35370	307774
cluster:35370	73945
cluster:35370	54726
cluster:35372	320916
cluster:35372	360824
cluster:35372	9671
cluster:35373	287127
cluster:35373	57354
cluster:35373	57585
cluster:35374	105522
cluster:35374	306264
cluster:35374	23243
cluster:35378	57697
cluster:35378	104806
cluster:35386	75690
cluster:35386	308556
cluster:35386	147645
cluster:35388	166752
cluster:35388	307767
cluster:35388	333315
cluster:35389	301455
cluster:35389	72823
cluster:35389	117583
cluster:35390	30850
cluster:35390	237988
cluster:35390	360656
cluster:35394	203069
cluster:35399	284106
cluster:35399	100504524
cluster:35399	217149
cluster:35401	56970
cluster:35401	287734
cluster:35401	217218
cluster:35405	730249
cluster:35405	16365
cluster:35405	306127
cluster:35407	223332
cluster:35407	294789
cluster:35407	202151
cluster:35410	225432
cluster:35410	361317
cluster:35410	54439
cluster:35412	401207
cluster:35412	77422
cluster:35412	100174910
cluster:35415	83860
cluster:35415	209361
cluster:35415	100360100
cluster:35416	69327
cluster:35416	296608
cluster:35416	138162
cluster:35420	313427
cluster:35420	329908
cluster:35420	23358
cluster:35421	728621
cluster:35423	401137
cluster:35424	23141
cluster:35424	360829
cluster:35424	71782
cluster:35425	84132
cluster:35425	76800
cluster:35425	288482
cluster:35430	440699
cluster:35430	289199
cluster:35430	240899
cluster:35443	240055
cluster:35443	54492
cluster:35443	303019
cluster:35455	343099
cluster:35455	305628
cluster:35455	73254
cluster:35456	221806
cluster:35456	232585
cluster:35456	502731
cluster:35459	244144
cluster:35459	308834
cluster:35459	57558
cluster:35462	85463
cluster:35462	244871
cluster:35462	315658
cluster:35470	67785
cluster:35470	313598
cluster:35470	9202
cluster:35472	4928
cluster:35472	269966
cluster:35472	81738
cluster:35474	390212
cluster:35474	688884
cluster:35474	269053
cluster:35476	76265
cluster:35476	690308
cluster:35476	283989
cluster:35477	9693
cluster:35477	76089
cluster:35477	310533
cluster:35479	389852
cluster:35479	729201
cluster:35479	278203
cluster:35479	314431
cluster:35491	57469
cluster:35491	308393
cluster:35491	434128
cluster:35506	56311
cluster:35506	75196
cluster:35506	502733
cluster:35507	307348
cluster:35507	56907
cluster:35507	68166
cluster:35527	665180
cluster:35527	296985
cluster:35527	154790
cluster:35542	344148
cluster:35542	363974
cluster:35542	210356
cluster:35553	381867
cluster:35553	365226
cluster:35553	728361
cluster:35606	1066
cluster:35606	104158
cluster:35606	113902
cluster:35977	362712
cluster:35977	381738
cluster:35977	92749
cluster:35979	401474
cluster:35979	320679
cluster:35979	362910
cluster:36008	375057
cluster:36008	381310
cluster:36008	689499
cluster:36018	15160
cluster:36018	79224
cluster:36018	3053
cluster:36024	3375
cluster:36024	15874
cluster:36024	24476
cluster:36025	7068
cluster:36025	24831
cluster:36025	21834
cluster:36030	12268
cluster:36030	625018
cluster:36030	721
cluster:36030	720
cluster:36030	24233
cluster:36030	406161
cluster:36035	1142
cluster:36035	108043
cluster:36035	171131
cluster:36040	104086
cluster:36040	1593
cluster:36040	301517
cluster:36056	29160
cluster:36056	265
cluster:36058	11739
cluster:36058	85333
cluster:36058	291
cluster:36061	770
cluster:36061	308588
cluster:36061	12348
cluster:36063	12643
cluster:36063	29195
cluster:36063	1101
cluster:36067	2167
cluster:36067	11770
cluster:36067	79451
cluster:36075	24214
cluster:36075	11932
cluster:36075	482
cluster:36081	1032
cluster:36081	12581
cluster:36082	1347
cluster:36082	12866
cluster:36085	2288
cluster:36085	14228
cluster:36085	260321
cluster:36099	18377
cluster:36099	4974
cluster:36099	450224
cluster:36101	360942
cluster:36101	54216
cluster:36101	5099
cluster:36108	24796
cluster:36108	6693
cluster:36108	20737
cluster:36115	83532
cluster:36115	7419
cluster:36115	22335
cluster:36142	307553
cluster:36142	8715
cluster:36142	319211
cluster:36143	360725
cluster:36143	69150
cluster:36143	8723
cluster:36144	8724
cluster:36144	684097
cluster:36144	54198
cluster:36148	9002
cluster:36148	116498
cluster:36148	14065
cluster:36149	155423
cluster:36149	11750
cluster:36149	310
cluster:36150	795
cluster:36150	12309
cluster:36150	24249
cluster:36151	14064
cluster:36151	2151
cluster:36151	29636
cluster:36154	5861
cluster:36154	19324
cluster:36154	81754
cluster:36159	13036
cluster:36159	1512
cluster:36159	25425
cluster:36160	4794
cluster:36160	18037
cluster:36160	316241
cluster:36163	56491
cluster:36163	60431
cluster:36163	9217
cluster:36164	9295
cluster:36164	69207
cluster:36164	502603
cluster:36165	253175
cluster:36165	203611
cluster:36165	9085
cluster:36165	9426
cluster:36169	66015
cluster:36169	240913
cluster:36169	9507
cluster:36170	83945
cluster:36170	360481
cluster:36170	9093
cluster:36174	23890
cluster:36174	554353
cluster:36174	2857
cluster:36176	4826
cluster:36176	18111
cluster:36176	94270
cluster:36178	74335
cluster:36178	7517
cluster:36178	102551085
cluster:36179	16923
cluster:36179	10019
cluster:36182	3853
cluster:36183	688394
cluster:36183	17116
cluster:36183	4081
cluster:36184	501177
cluster:36184	227326
cluster:36184	9290
cluster:36189	171064
cluster:36189	10261
cluster:36189	80719
cluster:36193	24010
cluster:36193	291659
cluster:36193	3550
cluster:36195	4975
cluster:36195	18378
cluster:36195	24612
cluster:36199	9520
cluster:36199	19155
cluster:36199	50558
cluster:36200	287721
cluster:36200	26949
cluster:36200	10493
cluster:36201	296787
cluster:36201	20348
cluster:36201	10512
cluster:36205	987
cluster:36205	361975
cluster:36205	80877
cluster:36206	338477
cluster:36206	20491
cluster:36206	6503
cluster:36212	4540
cluster:36212	17721
cluster:36212	26202
cluster:36213	24278
cluster:36213	12967
cluster:36213	1421
cluster:36215	73914
cluster:36215	11213
cluster:36215	314870
cluster:36231	9524
cluster:36231	191576
cluster:36231	106529
cluster:36269	315212
cluster:36269	79087
cluster:36269	223774
cluster:36273	8623
cluster:36273	288527
